id	subject	predicate	object	knowledge_level	agent_type	primary_knowledge_source	publications	role	concentration_value	concentration_unit	organoid_type	evidence
PMC:11335976--mentions--NCBIGene:1950	PMC:11335976	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11335976	growth factor	50.0	ng/ml	intestinal	50 ng/ml EGF
PMC:11335976--mentions--CHEBI:79090	PMC:11335976	biolink:mentions	CHEBI:79090	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11335976	p38 MAPK inhibitor	10.0	μM	intestinal	10 μM p38 MAPK inhibitor- SB202190
PMC:11335976--mentions--CHEBI:75393	PMC:11335976	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11335976	Rock-inhibitor	10.0	μM	intestinal	10 μM Rock-inhibitor -Y27632
PMC:11335976--mentions--NCBIGene:100622044	PMC:11335976	biolink:mentions	NCBIGene:100622044	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11335976	supplementation	0.1	μg/ml	intestinal	recombinant Wnt6 protein 0.1 μg/ml
PMC:11346288--mentions--CHEBI:233322	PMC:11346288	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		500.0	nM	other	500 nM A83-01
PMC:11346288--mentions--CHEBI:75393	PMC:11346288	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		10.0	μM	other	10 μM Y-27632
PMC:11346288--mentions--NCBIGene:100525086	PMC:11346288	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		100.0	ng/mL	other	100 ng/mL FGF10
PMC:11346288--mentions--NCBIGene:778701	PMC:11346288	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288				other	
PMC:11346288--mentions--NCBIGene:482208	PMC:11346288	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		10.0	%	other	10% Wnt3a conditioned medium
PMC:11346288--mentions--NCBIGene:1950	PMC:11346288	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		20.0	ng/mL	other	20 ng/mL EGF
PMC:11346288--mentions--NCBIGene:443306	PMC:11346288	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		20.0	ng/mL	other	20 ng/mL FGF2
PMC:11346288--mentions--NCBIGene:101828962	PMC:11346288	biolink:mentions	NCBIGene:101828962	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11346288		5.0	nM	other	5 nM Neuregulin
PMC:11358266--mentions--CHEBI:41879	PMC:11358266	biolink:mentions	CHEBI:41879	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11358266	signaling factor	100.0	nM	liver	Dexamethasone (Dex)(100 nM)
PMC:11358266--mentions--CHEBI:5931	PMC:11358266	biolink:mentions	CHEBI:5931	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11358266	signaling factor	5.0	ng/ml	liver	Insulin (5 ng/ml)
PMC:11358266--mentions--CHEBI:17650	PMC:11358266	biolink:mentions	CHEBI:17650	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11358266	signaling factor	0.5	µg/ml	liver	Hydrocortisone (0.5 µg/ml)
PMC:11358266--mentions--Cellosaurus:CVCL_C1DY	PMC:11358266	biolink:mentions	Cellosaurus:CVCL_C1DY	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11358266				liver	
PMC:11367998--mentions--CHEBI:81351	PMC:11367998	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11367998	differentiation	100.0	ng/mL	other	100 ng/mL Activin A
PMC:11367998--mentions--NCBIGene:118152209	PMC:11367998	biolink:mentions	NCBIGene:118152209	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11367998	differentiation	100.0	ng/mL	other	100 ng/mL bFGF
PMC:11367998--mentions--CHEBI:75261	PMC:11367998	biolink:mentions	CHEBI:75261	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11367998	differentiation	1.0	µM	other	1 µM TTNPB
PMC:11367998--mentions--NCBIGene:397281	PMC:11367998	biolink:mentions	NCBIGene:397281	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11367998	differentiation	100.0	ng/mL	other	100 ng/mL KGF
PMC:11367998--mentions--NCBIGene:882285	PMC:11367998	biolink:mentions	NCBIGene:882285	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11367998	differentiation	1.0	µM	other	1 µM DHT
PMC:11381393--mentions--NCBIGene:1950	PMC:11381393	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11381393	growth factor			other	growth factors like epidermal growth factor(EGF)
PMC:11381393--mentions--NCBIGene:22416	PMC:11381393	biolink:mentions	NCBIGene:22416	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11381393	ligand of the Wnt signaling pathway			other	exogenous ligands Wnt-3A of the Wnt signaling pathway
PMC:11381393--mentions--NCBIGene:100313715	PMC:11381393	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11381393	activates the endogenous Wnt signaling program			other	R-spondin
PMC:11381393--mentions--NCBIGene:482861	PMC:11381393	biolink:mentions	NCBIGene:482861	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11381393	ligand for human epidermal growth factor receptor tyrosine kinases-3 and -4			other	neuregulin-1 is a ligand for human epidermal growth factor receptor tyrosine kinases-3 and -4
PMC:11404120--mentions--NCBIGene:100641115	PMC:11404120	biolink:mentions	NCBIGene:100641115	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	maintenance			intestinal	
PMC:11404120--mentions--NCBIGene:100616083	PMC:11404120	biolink:mentions	NCBIGene:100616083	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	maintenance			intestinal	Notch ligands
PMC:11404120--mentions--NCBIGene:654315	PMC:11404120	biolink:mentions	NCBIGene:654315	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	maturation			intestinal	IL-2-dependent manner
PMC:11404120--mentions--NCBIGene:397086	PMC:11404120	biolink:mentions	NCBIGene:397086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	development			intestinal	TNF-α derived from effector memory CD4 + T cells
PMC:11404120--mentions--NCBIGene:100037976	PMC:11404120	biolink:mentions	NCBIGene:100037976	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	detectability			intestinal	treated with the cytokine RANKL
PMC:11404120--mentions--NCBIGene:106841015	PMC:11404120	biolink:mentions	NCBIGene:106841015	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	promotion			intestinal	IL-4 and IL-13
PMC:11404120--mentions--NCBIGene:396721	PMC:11404120	biolink:mentions	NCBIGene:396721	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11404120	promotion			intestinal	IL-4 and IL-13
PMC:11406180--mentions--NCBIGene:733059	PMC:11406180	biolink:mentions	NCBIGene:733059	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11406180	differentiation			other	growth factors (e.g., BMP-2)
PMC:11406180--mentions--NCBIGene:100113425	PMC:11406180	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11406180	differentiation			other	bone morphogenetic protein 4 (BMP4)
PMC:11406180--mentions--NCBIGene:100485289	PMC:11406180	biolink:mentions	NCBIGene:100485289	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11406180	differentiation			other	factors such as BMP-9
PMC:11418062--mentions--NCBIGene:1950	PMC:11418062	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11418062	maintain proliferative capacity			cerebral	Then, epidermal growth factor (EGF) and basic fibroblast growth factor (bFGF) are used to maintain the proliferative capacity of neural precursors
PMC:11418062--mentions--NCBIGene:118152209	PMC:11418062	biolink:mentions	NCBIGene:118152209	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11418062	maintain proliferative capacity			cerebral	Then, epidermal growth factor (EGF) and basic fibroblast growth factor (bFGF) are used to maintain the proliferative capacity of neural precursors
PMC:11418062--mentions--NCBIGene:397495	PMC:11418062	biolink:mentions	NCBIGene:397495	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11418062	accelerate differentiation and maturation			cerebral	Brain-derived neurotrophic factor (BDNF), glial cell line-derived neurotrophic factor (GDNF), and neurotrophin-3 (NT3) are subsequently introduced to accelerate the differentiation and maturation of the cortical organoids
PMC:11418062--mentions--NCBIGene:100322894	PMC:11418062	biolink:mentions	NCBIGene:100322894	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11418062	accelerate differentiation and maturation			cerebral	Brain-derived neurotrophic factor (BDNF), glial cell line-derived neurotrophic factor (GDNF), and neurotrophin-3 (NT3) are subsequently introduced to accelerate the differentiation and maturation of the cortical organoids
PMC:11418062--mentions--NCBIGene:5067522	PMC:11418062	biolink:mentions	NCBIGene:5067522	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11418062	accelerate differentiation and maturation			cerebral	Brain-derived neurotrophic factor (BDNF), glial cell line-derived neurotrophic factor (GDNF), and neurotrophin-3 (NT3) are subsequently introduced to accelerate the differentiation and maturation of the cortical organoids
PMC:11419821--mentions--NCBIGene:1950	PMC:11419821	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11419821		40.0	ng/mL	intestinal	EGF (40 ng/mL)
PMC:11419821--mentions--CHEBI:75393	PMC:11419821	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11419821		10.0	μM	intestinal	Y-27632 (10 μM)
PMC:11419821--mentions--CHEBI:233322	PMC:11419821	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11419821		50.0	μM	intestinal	A83-01 (50 μM)
PMC:11430475--mentions--NCBIGene:1950	PMC:11430475	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430475	growth factor	0.1	μg/ml	other	Advanced DMEM/F-12 (Gibco 12634010), l -glutamine (1%, Gibco 25030081), B-27 (2%, Gibco 17504044), EGF (0.1 μg/ml, Thermo Fisher Scientific PHG0311)
PMC:11430475--mentions--CHEBI:75393	PMC:11430475	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430475	ROCK Inhibitor	10.0	μM	other	Advanced DMEM/F-12 (Gibco 12634010), l -glutamine (1%, Gibco 25030081), B-27 (2%, Gibco 17504044), EGF (0.1 μg/ml, Thermo Fisher Scientific PHG0311), Y-27632 ROCK Inhibitor (10 μM, Cayman Chemical 10005583)
PMC:11430475--mentions--CHEBI:91108	PMC:11430475	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430475	TGF-β RI Kinase Inhibitor	0.5	μM	other	Advanced DMEM/F-12 (Gibco 12634010), l -glutamine (1%, Gibco 25030081), B-27 (2%, Gibco 17504044), EGF (0.1 μg/ml, Thermo Fisher Scientific PHG0311), Y-27632 ROCK Inhibitor (10 μM, Cayman Chemical 10005583), TGF-β RI Kinase Inhibitor VI SB431542 (0.5 μM, Sigma-Aldrich 616464)
PMC:11430971--mentions--NCBIGene:778701	PMC:11430971	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430971	conditioned media	2.0	%	other	2.0% Noggin/R-spondin-conditioned media
PMC:11430971--mentions--CHEBI:75393	PMC:11430971	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430971	inhibitor	10.0	µM	other	10 µM Y-27632
PMC:11430971--mentions--NCBIGene:1950	PMC:11430971	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430971	growth factor		ng/mL	other	0.1–50 ng/mL human recombinant EGF
PMC:11430971--mentions--NCBIGene:100313715	PMC:11430971	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11430971	conditioned media	2.0	%	other	2.0% Noggin/R-spondin-conditioned media
PMC:11443931--mentions--NCBIGene:443306	PMC:11443931	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	growth factor	2.5	nmol/L	other	growth factors containing 2.5 nmol/L FGF2
PMC:11443931--mentions--NCBIGene:397281	PMC:11443931	biolink:mentions	NCBIGene:397281	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	growth factor	2.5	nmol/L	other	growth factors containing 2.5 nmol/L FGF2
PMC:11443931--mentions--NCBIGene:100525086	PMC:11443931	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	growth factor	2.5	nmol/L	other	growth factors containing 2.5 nmol/L FGF2
PMC:11443931--mentions--NCBIGene:1950	PMC:11443931	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	growth factor	50.0	ng/mL	other	growth factors containing 2.5 nmol/L FGF2
PMC:11443931--mentions--PUBCHEM.COMPOUND:168266256	PMC:11443931	biolink:mentions	PUBCHEM.COMPOUND:168266256	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	growth factor	2.0	µg/mL	other	lactogenic medium [(LM): BM with 2 µg/mL prolactin]
PMC:11443931--mentions--CHEBI:62882	PMC:11443931	biolink:mentions	CHEBI:62882	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	WNT inhibitor	2.0	µmol/L	other	
PMC:11443931--mentions--CHEBI:125649	PMC:11443931	biolink:mentions	CHEBI:125649	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	WNT inhibitor	2.5	µmol/L	other	
PMC:11443931--mentions--CHEBI:50122	PMC:11443931	biolink:mentions	CHEBI:50122	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	PPARγ ligand	50.0	µmol/L	other	incubated rosiglitazone (S2556, 50 μmol/L dissolved in DMSO, Selleck Chemicals, Houston, USA)
PMC:11443931--mentions--UNII:A07663A39I	PMC:11443931	biolink:mentions	UNII:A07663A39I	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11443931	LXR ligand	1.0	nmol/L	other	incubated rosiglitazone (S2556, 50 μmol/L dissolved in DMSO, Selleck Chemicals, Houston, USA) or T0901317 (S7076, 1 nmol/L dissolved in DMSO, Selleck Chemicals, Houston, USA)
PMC:11447164--mentions--CHEBI:81351	PMC:11447164	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447164	supplement	50.0	ng/mL	other	RPMI1640 base medium was supplemented with 50 ng/mL Activin A
PMC:11447164--mentions--CHEBI:91091	PMC:11447164	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447164	supplement	5.0	µM	other	
PMC:11447164--mentions--NCBIGene:100113425	PMC:11447164	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447164	supplement	5.0	ng/mL	other	
PMC:11447164--mentions--CHEBI:78510	PMC:11447164	biolink:mentions	CHEBI:78510	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447164	supplement	0.2	µM	other	Essential-6 (E6, Thermo Fisher) medium was supplemented with 0.2 µM Dorsomorphin
PMC:11447164--mentions--CHEBI:91108	PMC:11447164	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447164	supplement	10.0	µM	other	
PMC:11447403--mentions--NCBIGene:40100836	PMC:11447403	biolink:mentions	NCBIGene:40100836	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403				intestinal	
PMC:11447403--mentions--CHEBI:16976	PMC:11447403	biolink:mentions	CHEBI:16976	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403	antibiotic	0.5	mg/mL	intestinal	
PMC:11447403--mentions--NCBIGene:1950	PMC:11447403	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403	growth factor	50.0	ng/mL	intestinal	EGF (50 μg/mL) 50 ng/mL
PMC:11447403--mentions--CHEBI:17154	PMC:11447403	biolink:mentions	CHEBI:17154	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403	supplement	10.0	nM	intestinal	Nicotinamide (100 μM) 10 nM
PMC:11447403--mentions--CHEBI:233322	PMC:11447403	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403	signaling factor	500.0	μM	intestinal	A83–01 (500 mM) 500 μM
PMC:11447403--mentions--CHEBI:79090	PMC:11447403	biolink:mentions	CHEBI:79090	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403	signaling factor	10.0	nM	intestinal	SB202190 (100 μM) 10 nM
PMC:11447403--mentions--CHEBI:92773	PMC:11447403	biolink:mentions	CHEBI:92773	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11447403	signaling factor	10.0	nM	intestinal	Y27632 (50 μM) 10 nM
PMC:11463268--mentions--NCBIGene:443306	PMC:11463268	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:11463268	growth factor	20.0	ng/ml	other	fibroblast growth factor2 (FGF2; 20 ng/ml)
